ORDERDATE,SALES
2023-01-30,55076.08
2023-01-30,38214.61
2023-01-30,47903.76
2023-01-31,52111.04
2023-01-31,50285.87
2023-01-31,45407.35
2023-02-01,30674.29
2023-02-02,38045.14
2023-02-02,39170.77
2023-02-03,38986.84
2023-02-03,26699.12
2023-02-03,33253.83
2023-02-04,44361.33
2023-02-04,46860.75
2023-02-04,39735.6
2023-02-05,53776.1
2023-02-05,47307.88
2023-02-05,51713.15
2023-02-06,32045.02
2023-02-06,35892.59
2023-02-06,29321.21
2023-02-07,33079.47
2023-02-08,34537.57
2023-02-08,29790.05
2023-02-08,30704.05
2023-02-09,40151.96
2023-02-09,33722.98
2023-02-09,32325.39
2023-02-10,38005.75
2023-02-10,38136.52
2023-02-11,44241.43
2023-02-11,44343.15
2023-02-11,33908.36
2023-02-12,46236.13
2023-02-12,53475.85
2023-02-13,28229.43
2023-02-13,26323.65
2023-02-14,29261.36
2023-02-15,32218.32
2023-02-15,25889.94
2023-02-15,32710.42
2023-02-16,37537.42
2023-02-17,38194.26
2023-02-17,39914.47
2023-02-17,28188.29
2023-02-18,49669.33
2023-02-18,45596.66
2023-02-18,44667.22
2023-02-19,50121.34
2023-02-19,41058.33
2023-02-20,27767.53
2023-02-21,41621.45
2023-02-21,40751.85
2023-02-22,31076.1
2023-02-23,32287.44
2023-02-23,28112.76
2023-02-24,30564.48
2023-02-24,37528.53
2023-02-24,36627.72
2023-02-25,44873.75
2023-02-25,101163.86
2023-02-26,38749.19
2023-02-26,48878.57
2023-02-26,40992.92
2023-02-27,32547.85
2023-02-28,39469.25
2023-03-01,33065.28
2023-03-01,111617.39
2023-03-02,42187.55
2023-03-02,31661.17
2023-03-02,37503.58
2023-03-03,33572.2
2023-03-03,31135.12
2023-03-04,47264.97
2023-03-04,44252.8
2023-03-04,47016.23
2023-03-05,52475.99
2023-03-05,43054.99
2023-03-06,43325.04
2023-03-06,37000.05
2023-03-06,31532.32
2023-03-07,34016.91
2023-03-07,41223.02
2023-03-07,38787.43
2023-03-07,55381.07
2023-03-08,36224.27
2023-03-09,38172.01
2023-03-09,39114.43
2023-03-09,38147.06
2023-03-10,37426.39
2023-03-10,43749.88
2023-03-11,47053.12
2023-03-11,46022.11
2023-03-11,60789.86
2023-03-12,42931.05
2023-03-12,48907.98
2023-03-12,46698.98
2023-03-13,37830.26
2023-03-13,37271.18
2023-03-14,39403.1
2023-03-14,37864.64
2023-03-15,37379.01
2023-03-16,42996.36
2023-03-17,33611.94
2023-03-18,43495.78
2023-03-18,52996.87
2023-03-18,36758.86
2023-03-19,49269.89
2023-03-19,53454.87
2023-03-19,51784.03
2023-03-20,37439.73
2023-03-20,29848.12
2023-03-20,56146.36
2023-03-21,35519.84
2023-03-21,44543.7
2023-03-21,40714.33
2023-03-22,38572.42
2023-03-22,33286.05
2023-03-22,30638.89
2023-03-23,36102.14
2023-03-24,35149.38
2023-03-25,56704.69
2023-03-25,55829.34
2023-03-25,46219.7
2023-03-26,42709.77
2023-03-26,36998.52
2023-03-27,40241.15
2023-03-27,44870.92
2023-03-27,38410.95
2023-03-28,48748.6
2023-03-29,43556.06
2023-03-29,33294.04
2023-03-30,38961.76
2023-03-31,35978.16
2023-03-31,41305.47
2023-03-31,30646.42
2023-04-01,64422.39
2023-04-02,39176.06
2023-04-02,43568.63
2023-04-03,30749.62
2023-04-04,33216.7
2023-04-05,37702.51
2023-04-05,35741.56
2023-04-06,39886.55
2023-04-07,42845.1
2023-04-07,38108.96
2023-04-07,40144.82
2023-04-08,50431.65
2023-04-09,52245.6
2023-04-09,47055.93
2023-04-10,35511.45
2023-04-10,32757.93
2023-04-10,35052.1
2023-04-10,72053.47
2023-04-11,46202.09
2023-04-11,42044.99
2023-04-11,33658.43
2023-04-11,91798.61
2023-04-12,41365.34
2023-04-12,46171.48
2023-04-12,32805.19
2023-04-13,35429.09
2023-04-14,33252.89
2023-04-14,48506.39
2023-04-14,48252.34
2023-04-15,44659.04
2023-04-15,37009.57
2023-04-16,40720.4
2023-04-17,45078.95
2023-04-17,32109.71
2023-04-18,48600.9
2023-04-19,29381.83
2023-04-20,35793.54
2023-04-21,40708.44
2023-04-22,54904.42
2023-04-22,54314.52
2023-04-23,51491.81
2023-04-24,43026.47
2023-04-24,34312.6
2023-04-25,34879.36
2023-04-26,38062.67
2023-04-27,36339.99
2023-04-27,36156.38
2023-04-28,44121.84
2023-04-28,36860.16
2023-04-28,44728.95
2023-04-29,41082.81
2023-04-30,50319.44
2023-05-01,31235.33
2023-05-01,37318.97
2023-05-02,35672.63
2023-05-02,34992.76
2023-05-02,35743.04
2023-05-03,35690.6
2023-05-03,41810.47
2023-05-03,40736.83
2023-05-04,36485.27
2023-05-05,30750.33
2023-05-06,41271.18
2023-05-07,42947.18
2023-05-08,50380.82
2023-05-08,46165.1
2023-05-09,44062.84
2023-05-10,33622.5
2023-05-10,37261.56
2023-05-11,33305.87
2023-05-12,33430.13
2023-05-12,38819.92
2023-05-12,32940.47
2023-05-13,49040.99
2023-05-13,43960.14
2023-05-14,49603.79
2023-05-15,43855.62
2023-05-15,39733.0
2023-05-15,43032.09
2023-05-16,39700.89
2023-05-16,38475.7
2023-05-17,32783.71
2023-05-17,45851.45
2023-05-17,38997.49
2023-05-18,38448.13
2023-05-19,46098.85
2023-05-20,43520.62
2023-05-20,55080.77
2023-05-21,37679.28
2023-05-21,49872.32
2023-05-21,52985.56
2023-05-22,41328.18
2023-05-22,35442.18
2023-05-23,33874.92
2023-05-23,38818.37
2023-05-23,33103.35
2023-05-24,33587.05
2023-05-25,35933.54
2023-05-25,39020.54
2023-05-25,33152.02
2023-05-26,39166.79
2023-05-26,42270.21
2023-05-26,41499.79
2023-05-27,51783.68
2023-05-27,53221.32
2023-05-28,47517.66
2023-05-28,60454.59
2023-05-28,51414.87
2023-05-29,35852.61
2023-05-30,39470.44
2023-05-31,33557.24
2023-05-31,28884.38
2023-05-31,35564.03
2023-06-01,43621.75
2023-06-01,38411.36
2023-06-01,40084.32
2023-06-01,99092.35
2023-06-02,56467.94
2023-06-02,45203.92
2023-06-02,52126.15
2023-06-03,63721.17
2023-06-03,56900.04
2023-06-03,47047.13
2023-06-04,59300.01
2023-06-05,41128.53
2023-06-05,37580.44
2023-06-05,40008.72
2023-06-06,42317.18
2023-06-07,51481.82
2023-06-08,48807.82
2023-06-09,47594.17
2023-06-09,37970.65
2023-06-09,45307.12
2023-06-10,63598.59
2023-06-11,61320.62
2023-06-11,67399.19
2023-06-11,100242.51
2023-06-12,55885.11
2023-06-12,54117.35
2023-06-13,39021.51
2023-06-13,58194.2
2023-06-13,92718.6
2023-06-14,53135.28
2023-06-14,54486.19
2023-06-15,39553.85
2023-06-15,49834.12
2023-06-15,39817.33
2023-06-16,38419.47
2023-06-16,45360.94
2023-06-17,73313.83
2023-06-17,74047.65
2023-06-17,67806.9
2023-06-18,52130.15
2023-06-18,63048.1
2023-06-19,48304.97
2023-06-19,47145.2
2023-06-19,40573.67
2023-06-20,44150.64
2023-06-21,37794.33
2023-06-21,47845.69
2023-06-21,48357.53
2023-06-22,42409.49
2023-06-22,43880.74
2023-06-23,51883.3
2023-06-24,67064.39
2023-06-25,66768.68
2023-06-25,54319.54
2023-06-25,49809.21
2023-06-26,43733.72
2023-06-27,42799.05
2023-06-27,44539.7
2023-06-28,56226.35
2023-06-28,40146.62
2023-06-28,48956.21
2023-06-29,57205.54
2023-06-30,38596.98
2023-06-30,49976.14
2023-06-30,50411.71
2023-07-01,50862.47
2023-07-01,50298.1
2023-07-02,52899.12
2023-07-02,61742.92
2023-07-02,45534.11
2023-07-03,50899.63
2023-07-03,43276.56
2023-07-04,52991.98
2023-07-04,40486.03
2023-07-04,49289.42
2023-07-05,40515.76
2023-07-05,37483.81
2023-07-05,47196.29
2023-07-06,48241.77
2023-07-06,40765.2
2023-07-07,39879.93
2023-07-08,58665.68
2023-07-09,61890.27
2023-07-09,65697.26
2023-07-10,49384.85
2023-07-10,37771.72
2023-07-10,44737.73
2023-07-11,52333.74
2023-07-11,57809.13
2023-07-12,38309.5
2023-07-12,48318.32
2023-07-12,45132.09
2023-07-13,52724.95
2023-07-14,50395.54
2023-07-14,53412.21
2023-07-14,44330.53
2023-07-15,53196.98
2023-07-16,44967.89
2023-07-17,53931.63
2023-07-17,53750.86
2023-07-17,54012.99
2023-07-18,50144.24
2023-07-18,59507.69
2023-07-19,56630.95
2023-07-19,45529.96
2023-07-20,57301.21
2023-07-21,55660.07
2023-07-22,73768.59
2023-07-22,74077.64
2023-07-22,53117.96
2023-07-22,193040.56
2023-07-23,46166.49
2023-07-23,49857.47
2023-07-23,58677.76
2023-07-24,47548.13
2023-07-24,43909.02
2023-07-25,41098.58
2023-07-25,39557.3
2023-07-26,50908.66
2023-07-26,47339.91
2023-07-26,39470.27
2023-07-27,49351.34
2023-07-27,43418.0
2023-07-28,36913.82
2023-07-28,46363.03
2023-07-28,37208.35
2023-07-29,65626.45
2023-07-29,64611.53
2023-07-30,59015.06
2023-07-30,45633.86
2023-07-30,48532.54
2023-07-31,39875.16
2023-07-31,51417.5
2023-07-31,36619.1
2023-08-01,51893.07
2023-08-01,47710.2
2023-08-01,47524.9
2023-08-02,55449.1
2023-08-03,34541.03
2023-08-03,40190.59
2023-08-04,54590.58
2023-08-04,48777.25
2023-08-05,65171.79
2023-08-06,53222.48
2023-08-06,51641.88
2023-08-06,64997.66
2023-08-07,52793.42
2023-08-07,39411.63
2023-08-07,40362.47
2023-08-08,43951.95
2023-08-08,49562.88
2023-08-09,50270.56
2023-08-09,53078.72
2023-08-10,54655.04
2023-08-10,52371.11
2023-08-10,55274.13
2023-08-11,40732.82
2023-08-11,54424.31
2023-08-11,36962.57
2023-08-12,53963.93
2023-08-12,58498.25
2023-08-13,60411.93
2023-08-13,62401.19
2023-08-14,45677.61
2023-08-14,55206.04
2023-08-15,47302.23
2023-08-16,51290.13
2023-08-16,40459.22
2023-08-17,42917.84
2023-08-18,50288.69
2023-08-19,56365.89
2023-08-19,51991.04
2023-08-19,59023.86
2023-08-20,47519.42
2023-08-20,53181.35
2023-08-21,41452.44
2023-08-21,40353.62
2023-08-21,43279.25
2023-08-22,49324.36
2023-08-22,55020.15
2023-08-23,55275.28
2023-08-23,41292.16
2023-08-23,57277.7
2023-08-24,54936.07
2023-08-25,50690.66
2023-08-25,42578.42
2023-08-26,48678.66
2023-08-26,67574.07
2023-08-26,62096.05
2023-08-27,71567.06
2023-08-27,190829.83
2023-08-28,44463.53
2023-08-29,42613.1
2023-08-29,42630.15
2023-08-29,52369.25
2023-08-30,52141.3
2023-08-30,45200.44
2023-08-30,55442.31
2023-08-31,43522.71
2023-09-01,40554.92
2023-09-01,41292.5
2023-09-02,52240.8
2023-09-02,43237.82
2023-09-02,56245.87
2023-09-03,46528.99
2023-09-03,45723.7
2023-09-03,50354.55
2023-09-04,38240.24
2023-09-04,31515.57
2023-09-05,46750.87
2023-09-05,39365.08
2023-09-05,42727.43
2023-09-06,39542.93
2023-09-06,35635.81
2023-09-06,34485.48
2023-09-07,41112.89
2023-09-08,34315.82
2023-09-08,37634.43
2023-09-08,44182.87
2023-09-09,46131.32
2023-09-09,51179.04
2023-09-09,37546.33
2023-09-10,39226.11
2023-09-10,34818.46
2023-09-10,49259.78
2023-09-11,32912.98
2023-09-11,36052.99
2023-09-12,40825.32
2023-09-13,34396.96
2023-09-13,36826.28
2023-09-13,45687.21
2023-09-14,45106.81
2023-09-14,38055.21
2023-09-15,41957.88
2023-09-15,48631.99
2023-09-15,48044.59
2023-09-16,60132.04
2023-09-16,56802.82
2023-09-16,58934.27
2023-09-17,49591.81
2023-09-17,39563.53
2023-09-17,55178.5
2023-09-17,123068.51
2023-09-18,42639.23
2023-09-18,33764.39
2023-09-18,32333.45
2023-09-19,38711.66
2023-09-20,35650.3
2023-09-20,34215.12
2023-09-20,34066.6
2023-09-21,38267.13
2023-09-21,35150.04
2023-09-21,33362.1
2023-09-22,43806.49
2023-09-23,46735.21
2023-09-23,45547.63
2023-09-23,43113.56
2023-09-24,54619.23
2023-09-24,57145.29
2023-09-25,45068.83
2023-09-25,32064.22
2023-09-25,43019.72
2023-09-26,47642.12
2023-09-26,38683.14
2023-09-27,41950.58
2023-09-28,46028.18
2023-09-29,37796.24
2023-09-29,50899.69
2023-09-30,47952.71
2023-09-30,61646.76
2023-10-01,46818.82
2023-10-01,38890.28
2023-10-01,51191.42
2023-10-02,41356.73
2023-10-02,38532.9
2023-10-02,49872.06
2023-10-03,34339.32
2023-10-03,40771.03
2023-10-04,42265.47
2023-10-05,45081.2
2023-10-05,42980.85
2023-10-06,44109.61
2023-10-06,46464.02
2023-10-06,46340.67
2023-10-07,45107.99
2023-10-07,39681.09
2023-10-08,42146.96
2023-10-09,39960.75
2023-10-09,40969.28
2023-10-10,38304.78
2023-10-10,44220.44
2023-10-10,34021.28
2023-10-10,116362.08
2023-10-11,31459.85
2023-10-11,31849.65
2023-10-11,41607.62
2023-10-12,34639.59
2023-10-13,46241.14
2023-10-14,63078.2
2023-10-15,51200.42
2023-10-15,49953.89
2023-10-15,46360.9
2023-10-16,39129.61
2023-10-17,45311.19
2023-10-17,43675.67
2023-10-17,44584.82
2023-10-18,35586.23
2023-10-19,41996.27
2023-10-19,35440.73
2023-10-20,51634.36
2023-10-21,49562.02
2023-10-21,50115.6
2023-10-21,55518.16
2023-10-22,66045.26
2023-10-22,61118.38
2023-10-23,49126.33
2023-10-23,39797.94
2023-10-23,45994.94
2023-10-24,31350.54
2023-10-24,41523.5
2023-10-25,35297.95
2023-10-25,39805.51
2023-10-26,31478.23
2023-10-27,37990.04
2023-10-27,37520.97
2023-10-27,44379.02
2023-10-28,39805.1
2023-10-29,34899.68
2023-10-30,41992.78
2023-10-30,44158.46
2023-10-30,34446.71
2023-10-31,41090.19
2023-10-31,31847.22
2023-10-31,33122.15
2023-10-31,85806.75
2023-11-01,49238.25
2023-11-01,39706.31
2023-11-01,38203.21
2023-11-02,37738.42
2023-11-02,40156.39
2023-11-02,41359.91
2023-11-03,31958.57
2023-11-04,49998.96
2023-11-04,45791.69
2023-11-05,53428.06
2023-11-05,54493.08
2023-11-05,45484.53
2023-11-06,38988.89
2023-11-07,39754.28
2023-11-08,41068.93
2023-11-09,42307.52
2023-11-09,32058.55
2023-11-10,48708.64
2023-11-10,48416.51
2023-11-11,62855.51
2023-11-12,46209.14
2023-11-12,42976.0
2023-11-13,32890.04
2023-11-13,37621.59
2023-11-13,39655.83
2023-11-14,35569.94
2023-11-14,32498.08
2023-11-15,43042.39
2023-11-15,40993.41
2023-11-15,40251.87
2023-11-16,41739.44
2023-11-16,41132.01
2023-11-17,46197.05
2023-11-18,51035.78
2023-11-18,61048.81
2023-11-18,56067.16
2023-11-19,46419.27
2023-11-20,30857.82
2023-11-20,38552.73
2023-11-21,43593.42
2023-11-21,39707.79
2023-11-22,33801.37
2023-11-22,41822.46
2023-11-22,37276.5
2023-11-23,42800.27
2023-11-23,46622.9
2023-11-24,38906.03
2023-11-24,34795.18
2023-11-24,44578.86
2023-11-25,41894.39
2023-11-25,48470.81
2023-11-25,37088.99
2023-11-26,49069.76
2023-11-26,44392.77
2023-11-27,40959.55
2023-11-27,40343.93
2023-11-28,49688.31
2023-11-28,38472.42
2023-11-28,37546.33
2023-11-29,38508.99
2023-11-30,36320.44
2023-11-30,40982.97
2023-12-01,38936.66
2023-12-01,44339.11
2023-12-01,39835.62
2023-12-02,60521.03
2023-12-03,71435.61
2023-12-03,50378.72
2023-12-03,59080.06
2023-12-04,53320.48
2023-12-04,41217.52
2023-12-05,55420.05
2023-12-06,58472.21
2023-12-07,53293.92
2023-12-07,54406.82
2023-12-08,50951.7
2023-12-09,69746.04
2023-12-09,64876.02
2023-12-10,74003.91
2023-12-10,59310.82
2023-12-11,52669.24
2023-12-11,44862.95
2023-12-11,52226.02
2023-12-12,48436.65
2023-12-12,51486.24
2023-12-12,57922.47
2023-12-13,55141.95
2023-12-14,54458.25
2023-12-15,53025.21
2023-12-15,49156.78
2023-12-16,77571.31
2023-12-17,54929.73
2023-12-17,77949.06
2023-12-18,38769.88
2023-12-19,52022.46
2023-12-19,53768.13
2023-12-19,52148.69
2023-12-20,40254.99
2023-12-20,41849.03
2023-12-21,53515.34
2023-12-22,54218.81
2023-12-22,51784.64
2023-12-23,47484.12
2023-12-24,47977.76
2023-12-24,60826.2
2023-12-24,49137.14
2023-12-25,46527.05
2023-12-25,55732.16
2023-12-26,50348.07
2023-12-26,55955.18
2023-12-26,51413.44
2023-12-27,42218.31
2023-12-27,51375.59
2023-12-27,52889.99
2023-12-28,47650.12
2023-12-28,45513.25
2023-12-29,51221.22
2023-12-29,48495.49
2023-12-30,45763.78
2023-12-30,46456.92
2023-12-30,47321.51
2023-12-31,56997.91
2024-01-01,43477.68
2024-01-02,53161.0
2024-01-02,45414.28
2024-01-03,42034.06
2024-01-03,50297.41
2024-01-03,37430.26
2024-01-04,58075.46
2024-01-05,38602.03
2024-01-05,43949.59
2024-01-05,50595.68
2024-01-06,49607.61
2024-01-06,47406.07
2024-01-07,56293.83
2024-01-07,53244.56
2024-01-07,65439.16
2024-01-08,42302.82
2024-01-08,57801.37
2024-01-08,51065.89
2024-01-09,48478.75
2024-01-09,53160.57
2024-01-09,43108.03
2024-01-09,134117.3
2024-01-10,49853.31
2024-01-11,55012.76
2024-01-11,49367.98
2024-01-11,52996.81
2024-01-12,46478.29
2024-01-12,51264.01
2024-01-12,81601.72
2024-01-13,59436.39
2024-01-13,56393.26
2024-01-13,59410.98
2024-01-14,67720.52
2024-01-15,56294.82
2024-01-16,54989.0
2024-01-16,45324.9
2024-01-17,55011.38
2024-01-17,49474.45
2024-01-17,37914.76
2024-01-18,62584.81
2024-01-18,42626.66
2024-01-18,45660.72
2024-01-19,42003.01
2024-01-20,60053.49
2024-01-20,65776.35
2024-01-21,59606.71
2024-01-21,62537.93
2024-01-21,57297.88
2024-01-22,49378.92
2024-01-22,43105.71
2024-01-22,50221.29
2024-01-23,56152.0
2024-01-23,54851.89
2024-01-23,45918.54
2024-01-24,50708.33
2024-01-24,56683.72
2024-01-25,36069.86
2024-01-25,45072.95
2024-01-26,54468.7
2024-01-27,51528.09
2024-01-27,59676.31
2024-01-28,63740.0
2024-01-28,61971.62
2024-01-29,42705.7
2024-01-29,39601.59
2024-01-29,49318.82
2024-01-30,53014.2
2024-01-30,40185.16
2024-01-30,46796.25
2024-01-31,59003.19
2024-01-31,45214.14
2024-02-01,34949.53
2024-02-01,31330.97
2024-02-01,34801.74
2024-02-01,67554.18
2024-02-02,41299.03
2024-02-02,36182.58
2024-02-03,44649.66
2024-02-03,102538.61
2024-02-04,40682.57
2024-02-05,34001.03
2024-02-05,75987.63
2024-02-06,36510.25
2024-02-06,36062.38
2024-02-06,39382.31
2024-02-07,32578.62
2024-02-07,33395.35
2024-02-07,32907.81
2024-02-08,30737.82
2024-02-09,44511.94
2024-02-09,37014.37
2024-02-09,44354.12
2024-02-10,44101.16
2024-02-11,49339.13
2024-02-11,57520.05
2024-02-12,44072.29
2024-02-12,45337.33
2024-02-12,40150.59
2024-02-13,36923.58
2024-02-14,42013.42
2024-02-14,40950.74
2024-02-15,35889.58
2024-02-16,37766.12
2024-02-16,35890.49
2024-02-17,48959.46
2024-02-17,49952.72
2024-02-17,43836.2
2024-02-18,40441.93
2024-02-18,35955.37
2024-02-18,38415.68
2024-02-19,37755.74
2024-02-20,27664.62
2024-02-20,28567.89
2024-02-20,32034.22
2024-02-21,40644.49
2024-02-22,40583.55
2024-02-22,31306.42
2024-02-23,32560.05
2024-02-23,34456.07
2024-02-24,45811.28
2024-02-24,41029.45
2024-02-24,38287.02
2024-02-25,46979.64
2024-02-25,37157.9
2024-02-26,41235.77
2024-02-27,43286.65
2024-02-27,37366.37
2024-02-27,35946.22
2024-02-28,31168.73
2024-02-28,32528.84
2024-02-28,41216.13
2024-02-28,94581.85
2024-02-29,39344.19
2024-03-01,34756.77
2024-03-01,41278.87
2024-03-02,65280.4
2024-03-03,39224.38
2024-03-03,46823.85
2024-03-04,44830.41
2024-03-04,43772.93
2024-03-05,35086.88
2024-03-05,39566.36
2024-03-06,43581.43
2024-03-06,43858.68
2024-03-06,37764.11
2024-03-07,34712.92
2024-03-08,48769.78
2024-03-08,42150.21
2024-03-09,47050.85
2024-03-10,42124.12
2024-03-10,59341.86
2024-03-10,42750.77
2024-03-11,38428.71
2024-03-11,45627.08
2024-03-11,42622.98
2024-03-12,48627.86
2024-03-12,33741.14
2024-03-12,45977.26
2024-03-13,46108.81
2024-03-14,50202.15
2024-03-15,39782.09
2024-03-15,51471.99
2024-03-15,46399.72
2024-03-16,49629.57
2024-03-16,60044.26
2024-03-17,58167.52
2024-03-18,39384.41
2024-03-18,43678.4
2024-03-18,33791.78
2024-03-19,40431.02
2024-03-19,34778.31
2024-03-20,38758.29
2024-03-20,36718.61
2024-03-21,36522.68
2024-03-21,37678.59
2024-03-22,45625.57
2024-03-22,33284.04
2024-03-23,55089.19
2024-03-23,58807.46
2024-03-24,50449.44
2024-03-24,57787.93
2024-03-25,37810.5
2024-03-25,40910.55
2024-03-25,48246.11
2024-03-26,36899.79
2024-03-26,45725.27
2024-03-27,34443.0
2024-03-27,34964.76
2024-03-27,45204.66
2024-03-28,44533.17
2024-03-28,49946.02
2024-03-28,34849.24
2024-03-29,44115.57
2024-03-29,46487.89
2024-03-29,49162.02
2024-03-30,47345.28
2024-03-30,51655.51
2024-03-30,52598.12
2024-03-31,51402.35
2024-03-31,53138.55
2024-04-01,40858.17
2024-04-02,47796.6
2024-04-02,43486.22
2024-04-03,39867.12
2024-04-03,34227.49
2024-04-04,47178.64
2024-04-04,42599.52
2024-04-05,36243.36
2024-04-05,49700.09
2024-04-05,47936.36
2024-04-06,44395.65
2024-04-07,64204.05
2024-04-08,48546.11
2024-04-08,44567.99
2024-04-09,35087.96
2024-04-09,37588.11
2024-04-10,38012.31
2024-04-11,48956.42
2024-04-11,45040.74
2024-04-12,43776.66
2024-04-12,41750.08
2024-04-13,63148.09
2024-04-13,64848.49
2024-04-13,62606.24
2024-04-14,48448.88
2024-04-14,54097.09
2024-04-14,62696.01
2024-04-15,42185.57
2024-04-16,43261.85
2024-04-16,50766.22
2024-04-16,48236.75
2024-04-17,44677.33
2024-04-17,44412.0
2024-04-17,32768.81
2024-04-18,47792.18
2024-04-18,39882.68
2024-04-19,32222.69
2024-04-19,42309.16
2024-04-20,48025.25
2024-04-21,58085.88
2024-04-22,37384.57
2024-04-23,46365.61
2024-04-23,39822.04
2024-04-24,51343.96
2024-04-24,50383.5
2024-04-24,36581.54
2024-04-25,42789.37
2024-04-25,47451.37
2024-04-25,42062.01
2024-04-26,37420.86
2024-04-26,41587.65
2024-04-27,44653.9
2024-04-27,56918.38
2024-04-28,51395.25
2024-04-28,55584.17
2024-04-29,39745.85
2024-04-29,44873.7
2024-04-29,47849.94
2024-04-30,41212.3
2024-05-01,47914.91
2024-05-02,38086.23
2024-05-02,38312.55
2024-05-03,40439.96
2024-05-03,35605.41
2024-05-03,35405.39
2024-05-04,45148.44
2024-05-04,53784.87
2024-05-05,49709.8
2024-05-05,47528.43
2024-05-06,37967.89
2024-05-07,47933.33
2024-05-07,42335.88
2024-05-08,40120.38
2024-05-08,43622.58
2024-05-09,38140.68
2024-05-10,42077.78
2024-05-10,44627.43
2024-05-10,41347.03
2024-05-11,50925.76
2024-05-11,38115.64
2024-05-11,38878.77
2024-05-12,45341.38
2024-05-12,60748.47
2024-05-13,44586.18
2024-05-13,36790.02
2024-05-13,40924.27
2024-05-14,34951.23
2024-05-14,45400.26
2024-05-14,40822.85
2024-05-15,47911.06
2024-05-15,34708.96
2024-05-15,33298.87
2024-05-16,46196.03
2024-05-16,36548.74
2024-05-17,44899.57
2024-05-18,46083.11
2024-05-18,56682.02
2024-05-18,98602.04
2024-05-19,40893.93
2024-05-19,50660.42
2024-05-20,42994.14
2024-05-21,48018.3
2024-05-22,31285.5
2024-05-22,35842.83
2024-05-23,40698.57
2024-05-23,52250.31
2024-05-24,46162.69
2024-05-24,32846.96
2024-05-25,58431.93
2024-05-26,60494.84
2024-05-26,49257.66
2024-05-26,44740.78
2024-05-27,50523.96
2024-05-27,78928.29
2024-05-28,46035.4
2024-05-28,47188.9
2024-05-29,42216.11
2024-05-30,38539.6
2024-05-30,41570.42
2024-05-30,36098.87
2024-05-31,42678.65
2024-06-01,54328.54
2024-06-01,56308.93
2024-06-01,58202.59
2024-06-02,47200.36
2024-06-02,55763.51
2024-06-03,50066.18
2024-06-03,48960.69
2024-06-04,63121.91
2024-06-04,48588.92
2024-06-05,47976.6
2024-06-05,45106.69
2024-06-06,45526.53
2024-06-06,51411.54
2024-06-07,54177.29
2024-06-07,41861.13
2024-06-07,51433.12
2024-06-08,52520.36
2024-06-08,73557.42
2024-06-09,73312.93
2024-06-10,56718.88
2024-06-10,55981.13
2024-06-11,44840.84
2024-06-12,61585.01
2024-06-13,56694.16
2024-06-13,47096.79
2024-06-14,41896.53
2024-06-14,44503.58
2024-06-15,49314.28
2024-06-15,59447.01
2024-06-16,66033.65
2024-06-17,40267.44
2024-06-17,54606.23
2024-06-18,40449.99
2024-06-18,59954.71
2024-06-18,59940.4
2024-06-19,49585.14
2024-06-19,61040.66
2024-06-19,52434.23
2024-06-20,49650.63
2024-06-20,46799.88
2024-06-21,56589.97
2024-06-21,57296.76
2024-06-22,60373.23
2024-06-22,59210.0
2024-06-23,56159.45
2024-06-23,59663.68
2024-06-24,55868.1
2024-06-25,54313.78
2024-06-26,44414.84
2024-06-26,45221.14
2024-06-26,42597.63
2024-06-27,51064.55
2024-06-28,62143.84
2024-06-29,65357.37
2024-06-29,59950.12
2024-06-30,64792.15
2024-06-30,49054.01
2024-06-30,49488.23
2024-06-30,150313.83
2024-07-01,52974.15
2024-07-02,54638.88
2024-07-02,61775.02
2024-07-02,51929.24
2024-07-03,59406.48
2024-07-03,58853.09
2024-07-03,50427.5
2024-07-04,50715.11
2024-07-04,46699.63
2024-07-05,47544.94
2024-07-05,48514.03
2024-07-05,44298.76
2024-07-06,64683.78
2024-07-06,61996.92
2024-07-06,68027.46
2024-07-07,73210.25
2024-07-08,53773.27
2024-07-08,48670.21
2024-07-09,51767.25
2024-07-10,53489.92
2024-07-11,38467.1
2024-07-11,54435.24
2024-07-12,60353.68
2024-07-13,56303.13
2024-07-13,55410.13
2024-07-13,46984.94
2024-07-14,49727.22
2024-07-14,57322.7
2024-07-15,56099.57
2024-07-15,51265.21
2024-07-16,50909.34
2024-07-17,52663.95
2024-07-17,44710.45
2024-07-17,50822.7
2024-07-18,55996.3
2024-07-18,58967.47
2024-07-19,38291.8
2024-07-19,50367.7
2024-07-20,45818.98
2024-07-20,53337.23
2024-07-20,58079.12
2024-07-21,50749.07
2024-07-22,54988.45
2024-07-22,41196.17
2024-07-22,38677.67
2024-07-23,43742.62
2024-07-24,51062.97
2024-07-24,49951.3
2024-07-25,46282.05
2024-07-25,51312.38
2024-07-25,122772.52
2024-07-26,44443.66
2024-07-26,45103.94
2024-07-26,50900.62
2024-07-27,55339.49
2024-07-27,55182.74
2024-07-27,50841.13
2024-07-28,66772.33
2024-07-29,50281.21
2024-07-29,52930.15
2024-07-29,49278.15
2024-07-30,48314.95
2024-07-30,60228.7
2024-07-31,58491.43
2024-08-01,46163.64
2024-08-01,48460.87
2024-08-01,53380.29
2024-08-02,51903.54
2024-08-03,58317.8
2024-08-03,47437.11
2024-08-04,53422.64
2024-08-04,53844.58
2024-08-05,52523.34
2024-08-05,40396.95
2024-08-05,54037.2
2024-08-06,60827.4
2024-08-07,50914.86
2024-08-07,54088.34
2024-08-07,41944.19
